Trial,Time,% in 1,% in 2,% in 3,% in 4
10,4900.0-5000.0,0.0,100.0,0.0,0.0
10,5000.0-5100.0,0.0,1.0,0.0,18.0
10,5100.0-5200.0,0.0,0.0,0.0,100.0
10,5200.0-5300.0,0.0,0.0,0.0,79.0
10,5300.0-5400.0,0.0,0.0,0.0,100.0
10,5400.0-5500.0,0.0,0.0,0.0,100.0
10,5500.0-5600.0,0.0,0.0,0.0,100.0
10,5600.0-5700.0,23.0,0.0,0.0,28.0
10,5700.0-5800.0,36.0,0.0,0.0,0.0
10,5800.0-5900.0,9.0,0.0,0.0,0.0
10,5900.0-6000.0,76.0,0.0,0.0,0.0
10,6000.0-6100.0,0.0,0.0,0.0,68.0
10,6100.0-6200.0,0.0,0.0,0.0,99.0
10,6200.0-6300.0,0.0,0.0,0.0,77.0
10,6300.0-6400.0,28.0,0.0,0.0,6.0
11,0.0-100.0,0.0,37.0,0.0,0.0
11,100.0-200.0,0.0,100.0,0.0,0.0
11,200.0-300.0,0.0,100.0,0.0,0.0
11,300.0-400.0,0.0,100.0,0.0,0.0
11,400.0-500.0,0.0,100.0,0.0,0.0
11,500.0-600.0,0.0,100.0,0.0,0.0
11,600.0-700.0,0.0,100.0,0.0,0.0
11,700.0-800.0,0.0,100.0,0.0,0.0
11,800.0-900.0,0.0,100.0,0.0,0.0
11,900.0-1000.0,0.0,37.0,0.0,0.0
11,1000.0-1100.0,0.0,0.0,0.0,0.0
11,1100.0-1200.0,0.0,0.0,0.0,0.0
11,1200.0-1300.0,0.0,0.0,0.0,0.0
11,1300.0-1400.0,0.0,0.0,0.0,0.0
11,1400.0-1500.0,0.0,0.0,0.0,0.0
11,1500.0-1600.0,0.0,0.0,0.0,0.0
11,1600.0-1700.0,0.0,0.0,0.0,0.0
11,1700.0-1800.0,0.0,0.0,0.0,0.0
11,1800.0-1900.0,0.0,1.0,0.0,0.0
11,1900.0-2000.0,0.0,100.0,0.0,0.0
11,2000.0-2100.0,0.0,100.0,0.0,0.0
11,2100.0-2200.0,0.0,100.0,0.0,0.0
11,2200.0-2300.0,0.0,100.0,0.0,0.0
11,2300.0-2400.0,0.0,90.0,0.0,0.0
11,2600.0-2700.0,0.0,0.0,20.0,0.0
11,2700.0-2800.0,0.0,0.0,100.0,0.0
11,2800.0-2900.0,0.0,0.0,39.0,10.0
11,2900.0-3000.0,0.0,0.0,0.0,100.0
11,3000.0-3100.0,0.0,0.0,0.0,100.0
11,3100.0-3200.0,0.0,0.0,0.0,100.0
11,3200.0-3300.0,0.0,15.0,0.0,29.0
11,3300.0-3400.0,0.0,59.0,0.0,0.0
11,3500.0-3600.0,0.0,51.0,0.0,0.0
11,3600.0-3700.0,0.0,100.0,0.0,0.0
11,3700.0-3800.0,0.0,50.0,0.0,0.0
11,3800.0-3900.0,0.0,0.0,96.0,0.0
11,3900.0-4000.0,0.0,0.0,100.0,0.0
11,4000.0-4100.0,0.0,0.0,100.0,0.0
11,4100.0-4200.0,0.0,0.0,69.0,0.0
11,4400.0-4500.0,0.0,0.0,23.0,0.0
11,4500.0-4600.0,0.0,0.0,100.0,0.0
11,4600.0-4700.0,0.0,0.0,100.0,0.0
11,4700.0-4800.0,0.0,0.0,100.0,0.0
11,4800.0-4900.0,0.0,0.0,21.0,0.0
11,5000.0-5100.0,0.0,0.0,97.0,0.0
11,5100.0-5200.0,0.0,0.0,100.0,0.0
11,5200.0-5300.0,0.0,0.0,100.0,0.0
11,5300.0-5400.0,0.0,0.0,100.0,0.0
11,5400.0-5500.0,0.0,0.0,100.0,0.0
11,5500.0-5600.0,0.0,0.0,100.0,0.0
11,5600.0-5700.0,0.0,0.0,100.0,0.0
11,5700.0-5800.0,0.0,0.0,37.0,0.0
11,5800.0-5900.0,98.0,0.0,0.0,0.0
11,5900.0-6000.0,79.0,0.0,0.0,0.0
11,6000.0-6100.0,100.0,0.0,0.0,0.0
12,4400.0-4500.0,100.0,0.0,0.0,0.0
12,4500.0-4600.0,30.0,0.0,0.0,0.0
12,4600.0-4700.0,0.0,100.0,0.0,0.0
12,4700.0-4800.0,0.0,86.0,0.0,0.0
12,4800.0-4900.0,0.0,100.0,0.0,0.0
12,4900.0-5000.0,0.0,67.0,0.0,0.0
12,5000.0-5100.0,0.0,100.0,0.0,0.0
12,5100.0-5200.0,0.0,100.0,0.0,0.0
12,5200.0-5300.0,0.0,100.0,0.0,0.0
12,5300.0-5400.0,0.0,100.0,0.0,0.0
12,5400.0-5500.0,0.0,100.0,0.0,0.0
12,5500.0-5600.0,0.0,100.0,0.0,0.0
12,5600.0-5700.0,0.0,55.0,0.0,0.0
12,5700.0-5800.0,0.0,0.0,0.0,90.0
12,5800.0-5900.0,0.0,0.0,0.0,79.0
12,5900.0-6000.0,0.0,0.0,0.0,100.0
12,6000.0-6100.0,0.0,0.0,0.0,80.0
12,6100.0-6200.0,0.0,0.0,61.0,0.0
12,6200.0-6300.0,0.0,0.0,13.0,0.0
13,0.0-100.0,0.0,0.0,0.0,0.0
13,100.0-200.0,0.0,0.0,0.0,0.0
13,200.0-300.0,0.0,0.0,0.0,0.0
13,300.0-400.0,0.0,0.0,0.0,0.0
13,400.0-500.0,0.0,0.0,0.0,0.0
13,500.0-600.0,0.0,0.0,0.0,0.0
13,600.0-700.0,0.0,0.0,0.0,0.0
13,700.0-800.0,0.0,0.0,0.0,0.0
13,800.0-900.0,0.0,0.0,0.0,0.0
13,900.0-1000.0,0.0,0.0,0.0,0.0
13,1000.0-1100.0,0.0,0.0,0.0,0.0
13,1100.0-1200.0,0.0,0.0,0.0,0.0
13,1200.0-1300.0,0.0,0.0,0.0,0.0
13,1300.0-1400.0,0.0,0.0,0.0,0.0
13,1500.0-1600.0,0.0,0.0,92.0,0.0
13,1600.0-1700.0,0.0,0.0,100.0,0.0
13,1700.0-1800.0,0.0,0.0,18.0,0.0
13,1800.0-1900.0,0.0,0.0,99.0,0.0
13,1900.0-2000.0,0.0,0.0,6.0,0.0
13,2000.0-2100.0,0.0,0.0,0.0,0.0
13,2100.0-2200.0,0.0,0.0,0.0,0.0
13,2200.0-2300.0,0.0,0.0,0.0,0.0
13,2300.0-2400.0,0.0,0.0,70.0,0.0
13,2400.0-2500.0,0.0,0.0,32.0,0.0
13,3200.0-3300.0,0.0,0.0,96.0,0.0
13,3300.0-3400.0,0.0,0.0,91.0,0.0
13,3400.0-3500.0,0.0,0.0,100.0,0.0
13,3500.0-3600.0,0.0,0.0,100.0,0.0
13,3600.0-3700.0,0.0,0.0,76.0,0.0
13,3700.0-3800.0,0.0,0.0,53.0,0.0
13,3900.0-4000.0,0.0,0.0,11.0,0.0
13,4000.0-4100.0,0.0,0.0,43.0,0.0
13,4300.0-4400.0,14.0,0.0,0.0,0.0
13,4400.0-4500.0,87.0,0.0,0.0,0.0
13,4500.0-4600.0,81.0,0.0,0.0,0.0
13,4600.0-4700.0,100.0,0.0,0.0,0.0
13,4700.0-4800.0,80.0,0.0,0.0,0.0
13,4800.0-4900.0,100.0,0.0,0.0,0.0
13,4900.0-5000.0,100.0,0.0,0.0,0.0
13,5000.0-5100.0,100.0,0.0,0.0,0.0
13,5100.0-5200.0,100.0,0.0,0.0,0.0
13,5200.0-5300.0,62.0,0.0,0.0,0.0
13,5300.0-5400.0,0.0,0.0,0.0,78.0
13,5400.0-5500.0,0.0,0.0,0.0,100.0
13,5500.0-5600.0,0.0,0.0,0.0,100.0
13,5600.0-5700.0,0.0,0.0,0.0,75.0
13,5700.0-5800.0,0.0,0.0,0.0,39.0
13,5800.0-5900.0,96.0,0.0,0.0,0.0
13,5900.0-6000.0,100.0,0.0,0.0,0.0
14,3200.0-3300.0,100.0,0.0,0.0,0.0
14,3300.0-3400.0,66.0,0.0,0.0,0.0
14,3400.0-3500.0,32.0,0.0,0.0,0.0
14,3500.0-3600.0,41.0,0.0,0.0,0.0
14,3600.0-3700.0,51.0,4.0,0.0,0.0
14,3700.0-3800.0,0.0,100.0,0.0,0.0
14,3800.0-3900.0,0.0,100.0,0.0,0.0
14,3900.0-4000.0,0.0,100.0,0.0,0.0
14,4000.0-4100.0,0.0,37.0,0.0,0.0
14,4100.0-4200.0,0.0,66.0,0.0,0.0
14,4200.0-4300.0,0.0,0.0,0.0,92.0
14,4300.0-4400.0,0.0,0.0,40.0,0.0
14,4400.0-4500.0,0.0,0.0,100.0,0.0
14,4500.0-4600.0,0.0,0.0,100.0,0.0
14,4600.0-4700.0,0.0,0.0,100.0,0.0
14,4700.0-4800.0,0.0,0.0,76.0,0.0
14,4800.0-4900.0,0.0,0.0,93.0,0.0
14,4900.0-5000.0,0.0,0.0,74.0,0.0
14,5000.0-5100.0,0.0,0.0,100.0,0.0
14,5100.0-5200.0,0.0,0.0,88.0,0.0
14,5200.0-5300.0,0.0,0.0,100.0,0.0
14,5300.0-5400.0,0.0,0.0,16.0,0.0
14,5400.0-5500.0,19.0,0.0,0.0,0.0
14,5500.0-5600.0,100.0,0.0,0.0,0.0
14,5600.0-5700.0,100.0,0.0,0.0,0.0
15,2800.0-2900.0,0.0,0.0,0.0,79.0
15,2900.0-3000.0,0.0,0.0,0.0,100.0
15,3000.0-3100.0,0.0,0.0,23.0,22.0
15,3100.0-3200.0,0.0,0.0,100.0,0.0
15,3200.0-3300.0,0.0,0.0,82.0,0.0
15,3300.0-3400.0,0.0,0.0,100.0,0.0
15,3400.0-3500.0,0.0,0.0,15.0,0.0
15,3500.0-3600.0,54.0,0.0,0.0,0.0
15,3700.0-3800.0,67.0,0.0,0.0,0.0
15,3800.0-3900.0,66.0,0.0,0.0,0.0
15,3900.0-4000.0,0.0,67.0,0.0,0.0
15,4000.0-4100.0,0.0,72.0,0.0,0.0
15,4100.0-4200.0,0.0,100.0,0.0,0.0
15,4200.0-4300.0,0.0,19.0,0.0,0.0
15,4300.0-4400.0,0.0,0.0,0.0,97.0
15,4400.0-4500.0,0.0,0.0,0.0,73.0
15,4500.0-4600.0,0.0,0.0,4.0,42.0
15,4600.0-4700.0,0.0,0.0,100.0,0.0
15,4700.0-4800.0,0.0,0.0,87.0,0.0
15,4800.0-4900.0,0.0,0.0,100.0,0.0
15,4900.0-5000.0,0.0,0.0,62.0,0.0
15,5000.0-5100.0,0.0,0.0,51.0,0.0
15,5100.0-5200.0,81.0,0.0,0.0,0.0
15,5200.0-5300.0,80.0,0.0,0.0,0.0
15,5300.0-5400.0,54.0,0.0,0.0,0.0
15,5500.0-5600.0,90.0,0.0,0.0,0.0
15,5600.0-5700.0,75.0,0.0,0.0,0.0
15,5700.0-5800.0,100.0,0.0,0.0,0.0
15,5800.0-5900.0,90.0,0.0,0.0,0.0
15,5900.0-6000.0,100.0,0.0,0.0,0.0
15,6000.0-6100.0,100.0,0.0,0.0,0.0
15,6100.0-6200.0,100.0,0.0,0.0,0.0
15,6200.0-6300.0,89.0,0.0,0.0,0.0
16,0.0-100.0,0.0,0.0,0.0,0.0
16,100.0-200.0,100.0,0.0,0.0,0.0
16,200.0-300.0,100.0,0.0,0.0,0.0
16,300.0-400.0,100.0,0.0,0.0,0.0
16,400.0-500.0,100.0,0.0,0.0,0.0
16,500.0-600.0,100.0,0.0,0.0,0.0
16,600.0-700.0,100.0,0.0,0.0,0.0
16,700.0-800.0,100.0,0.0,0.0,0.0
16,800.0-900.0,97.0,0.0,0.0,0.0
16,1000.0-1100.0,0.0,0.0,0.0,0.0
16,1100.0-1200.0,0.0,0.0,0.0,0.0
16,1200.0-1300.0,0.0,0.0,0.0,0.0
16,1300.0-1400.0,0.0,0.0,0.0,0.0
16,1400.0-1500.0,0.0,0.0,0.0,0.0
16,1500.0-1600.0,0.0,0.0,0.0,0.0
16,1600.0-1700.0,0.0,0.0,0.0,0.0
16,1700.0-1800.0,0.0,0.0,0.0,0.0
16,1800.0-1900.0,5.0,0.0,0.0,0.0
16,1900.0-2000.0,100.0,0.0,0.0,0.0
16,2000.0-2100.0,100.0,0.0,0.0,0.0
16,2100.0-2200.0,100.0,0.0,0.0,0.0
16,2200.0-2300.0,100.0,0.0,0.0,0.0
16,2300.0-2400.0,100.0,0.0,0.0,0.0
16,2400.0-2500.0,100.0,0.0,0.0,0.0
16,2500.0-2600.0,75.0,0.0,0.0,0.0
16,2600.0-2700.0,0.0,0.0,0.0,83.0
16,2700.0-2800.0,0.0,0.0,0.0,100.0
16,2800.0-2900.0,0.0,0.0,0.0,85.0
16,2900.0-3000.0,60.0,0.0,0.0,0.0
16,3000.0-3100.0,100.0,0.0,0.0,0.0
16,3100.0-3200.0,100.0,0.0,0.0,0.0
16,3200.0-3300.0,100.0,0.0,0.0,0.0
16,3300.0-3400.0,87.0,0.0,0.0,0.0
16,3500.0-3600.0,63.0,0.0,0.0,0.0
16,3600.0-3700.0,100.0,0.0,0.0,0.0
16,3700.0-3800.0,100.0,0.0,0.0,0.0
16,3800.0-3900.0,100.0,0.0,0.0,0.0
16,3900.0-4000.0,73.0,0.0,0.0,0.0
16,4200.0-4300.0,0.0,0.0,0.0,52.0
16,4300.0-4400.0,0.0,0.0,0.0,42.0
16,4400.0-4500.0,99.0,0.0,0.0,0.0
16,4500.0-4600.0,100.0,0.0,0.0,0.0
16,4600.0-4700.0,100.0,0.0,0.0,0.0
16,4700.0-4800.0,100.0,0.0,0.0,0.0
16,4800.0-4900.0,100.0,0.0,0.0,0.0
16,4900.0-5000.0,100.0,0.0,0.0,0.0
16,5000.0-5100.0,100.0,0.0,0.0,0.0
16,5100.0-5200.0,100.0,0.0,0.0,0.0
16,5200.0-5300.0,100.0,0.0,0.0,0.0
16,5300.0-5400.0,100.0,0.0,0.0,0.0
16,5400.0-5500.0,100.0,0.0,0.0,0.0
16,5500.0-5600.0,100.0,0.0,0.0,0.0
16,5600.0-5700.0,100.0,0.0,0.0,0.0
17,2600.0-2700.0,0.0,19.0,0.0,0.0
17,2700.0-2800.0,0.0,100.0,0.0,0.0
17,2800.0-2900.0,0.0,80.0,0.0,0.0
17,2900.0-3000.0,0.0,100.0,0.0,0.0
17,3000.0-3100.0,0.0,100.0,0.0,0.0
17,3100.0-3200.0,0.0,74.0,0.0,0.0
17,3200.0-3300.0,0.0,100.0,0.0,0.0
17,3300.0-3400.0,0.0,69.0,0.0,0.0
17,3400.0-3500.0,0.0,82.0,0.0,0.0
17,3600.0-3700.0,0.0,0.0,0.0,0.0
17,3700.0-3800.0,0.0,0.0,0.0,0.0
17,3800.0-3900.0,0.0,54.0,0.0,0.0
17,3900.0-4000.0,0.0,65.0,0.0,0.0
17,4000.0-4100.0,0.0,0.0,66.0,0.0
17,4100.0-4200.0,0.0,0.0,85.0,0.0
17,4200.0-4300.0,0.0,0.0,0.0,35.0
17,4300.0-4400.0,0.0,0.0,0.0,100.0
17,4400.0-4500.0,21.0,0.0,0.0,19.0
17,4500.0-4600.0,100.0,0.0,0.0,0.0
17,4600.0-4700.0,75.0,0.0,0.0,0.0
17,4700.0-4800.0,43.0,0.0,0.0,0.0
17,5000.0-5100.0,83.0,0.0,0.0,0.0
17,5100.0-5200.0,100.0,0.0,0.0,0.0
17,5200.0-5300.0,77.0,0.0,0.0,0.0
17,5300.0-5400.0,100.0,0.0,0.0,0.0
17,5400.0-5500.0,97.0,0.0,0.0,0.0
17,5500.0-5600.0,81.0,0.0,0.0,0.0
17,5600.0-5700.0,96.0,0.0,0.0,0.0
17,5700.0-5800.0,0.0,0.0,48.0,0.0
18,0.0-100.0,0.0,0.0,0.0,93.0
18,100.0-200.0,0.0,0.0,0.0,100.0
18,200.0-300.0,0.0,0.0,0.0,100.0
18,300.0-400.0,0.0,0.0,0.0,100.0
18,400.0-500.0,0.0,0.0,0.0,100.0
18,500.0-600.0,0.0,0.0,0.0,100.0
18,600.0-700.0,0.0,0.0,0.0,100.0
18,700.0-800.0,0.0,0.0,0.0,100.0
18,800.0-900.0,0.0,0.0,0.0,100.0
18,900.0-1000.0,0.0,0.0,0.0,57.0
18,1000.0-1100.0,0.0,0.0,0.0,0.0
18,1100.0-1200.0,0.0,0.0,0.0,0.0
18,1200.0-1300.0,0.0,0.0,0.0,0.0
18,1300.0-1400.0,0.0,0.0,0.0,0.0
18,1400.0-1500.0,0.0,0.0,0.0,0.0
18,1500.0-1600.0,0.0,0.0,0.0,0.0
18,1600.0-1700.0,0.0,0.0,0.0,20.0
18,1700.0-1800.0,0.0,0.0,0.0,100.0
18,1800.0-1900.0,0.0,0.0,0.0,100.0
18,1900.0-2000.0,0.0,0.0,0.0,100.0
18,2000.0-2100.0,0.0,0.0,0.0,100.0
18,2100.0-2200.0,0.0,0.0,0.0,65.0
18,2200.0-2300.0,0.0,0.0,0.0,0.0
18,2500.0-2600.0,0.0,0.0,79.0,0.0
18,2600.0-2700.0,0.0,0.0,97.0,0.0
18,2700.0-2800.0,0.0,0.0,0.0,58.0
18,2800.0-2900.0,0.0,0.0,0.0,100.0
18,2900.0-3000.0,0.0,0.0,0.0,100.0
18,3000.0-3100.0,0.0,0.0,0.0,100.0
18,3100.0-3200.0,0.0,0.0,0.0,100.0
18,3200.0-3300.0,0.0,0.0,0.0,100.0
18,3300.0-3400.0,0.0,0.0,0.0,94.0
18,3400.0-3500.0,0.0,0.0,56.0,0.0
18,3500.0-3600.0,0.0,0.0,100.0,0.0
18,3600.0-3700.0,0.0,0.0,59.0,0.0
18,3700.0-3800.0,0.0,0.0,100.0,0.0
18,3800.0-3900.0,0.0,0.0,100.0,0.0
18,3900.0-4000.0,0.0,0.0,100.0,0.0
18,4000.0-4100.0,0.0,0.0,100.0,0.0
18,4100.0-4200.0,0.0,0.0,100.0,0.0
18,4200.0-4300.0,0.0,0.0,67.0,0.0
18,4300.0-4400.0,0.0,0.0,100.0,0.0
18,4400.0-4500.0,0.0,0.0,71.0,0.0
18,4500.0-4600.0,67.0,0.0,0.0,0.0
18,4600.0-4700.0,100.0,0.0,0.0,0.0
18,4700.0-4800.0,100.0,0.0,0.0,0.0
18,4800.0-4900.0,100.0,0.0,0.0,0.0
18,4900.0-5000.0,100.0,0.0,0.0,0.0
18,5000.0-5100.0,98.0,0.0,0.0,0.0
18,5100.0-5200.0,69.0,0.0,0.0,0.0
18,5200.0-5300.0,100.0,0.0,0.0,0.0
18,5300.0-5400.0,100.0,0.0,0.0,0.0
18,5400.0-5500.0,53.0,0.0,0.0,0.0
18,5600.0-5700.0,60.0,0.0,0.0,0.0
18,5700.0-5800.0,100.0,0.0,0.0,0.0
18,5800.0-5900.0,100.0,0.0,0.0,0.0
18,5900.0-6000.0,100.0,0.0,0.0,0.0
19,2700.0-2800.0,0.0,0.0,0.0,100.0
19,2800.0-2900.0,0.0,0.0,0.0,100.0
19,2900.0-3000.0,0.0,0.0,0.0,50.0
19,3200.0-3300.0,0.0,50.0,0.0,0.0
19,3300.0-3400.0,0.0,81.0,0.0,0.0
19,3400.0-3500.0,0.0,94.0,0.0,0.0
19,3500.0-3600.0,0.0,70.0,0.0,0.0
19,3600.0-3700.0,65.0,0.0,0.0,0.0
19,3700.0-3800.0,100.0,0.0,0.0,0.0
19,3800.0-3900.0,69.0,0.0,0.0,0.0
19,3900.0-4000.0,100.0,0.0,0.0,0.0
19,4000.0-4100.0,1.0,0.0,17.0,0.0
19,4100.0-4200.0,0.0,0.0,100.0,0.0
19,4200.0-4300.0,0.0,0.0,77.0,0.0
19,4300.0-4400.0,0.0,0.0,42.0,0.0
19,4400.0-4500.0,0.0,0.0,0.0,1.0
19,4500.0-4600.0,0.0,0.0,0.0,100.0
19,4600.0-4700.0,0.0,0.0,0.0,78.0
19,4700.0-4800.0,0.0,0.0,0.0,100.0
19,4800.0-4900.0,0.0,0.0,0.0,100.0
19,4900.0-5000.0,0.0,0.0,0.0,46.0
19,5000.0-5100.0,0.0,0.0,98.0,0.0
19,5100.0-5200.0,0.0,0.0,100.0,0.0
19,5200.0-5300.0,0.0,0.0,83.0,0.0
19,5300.0-5400.0,0.0,0.0,100.0,0.0
19,5400.0-5500.0,0.0,0.0,65.0,0.0
19,5500.0-5600.0,0.0,80.0,0.0,0.0
19,5600.0-5700.0,0.0,100.0,0.0,0.0
19,5700.0-5800.0,0.0,70.0,0.0,0.0
19,5800.0-5900.0,0.0,100.0,0.0,0.0
19,5900.0-6000.0,43.0,4.0,0.0,0.0
20,0.0-100.0,0.0,0.0,0.0,0.0
20,100.0-200.0,0.0,0.0,0.0,0.0
20,200.0-300.0,0.0,0.0,0.0,0.0
20,300.0-400.0,0.0,0.0,0.0,0.0
20,400.0-500.0,0.0,0.0,0.0,0.0
20,500.0-600.0,0.0,0.0,0.0,0.0
20,600.0-700.0,0.0,0.0,0.0,0.0
20,700.0-800.0,0.0,0.0,0.0,0.0
20,800.0-900.0,0.0,0.0,0.0,0.0
20,900.0-1000.0,0.0,0.0,0.0,0.0
20,1000.0-1100.0,0.0,0.0,0.0,0.0
20,1100.0-1200.0,0.0,0.0,0.0,0.0
20,1200.0-1300.0,0.0,0.0,0.0,0.0
20,1600.0-1700.0,0.0,0.0,0.0,0.0
20,1700.0-1800.0,0.0,0.0,0.0,0.0
20,1800.0-1900.0,0.0,0.0,0.0,0.0
20,1900.0-2000.0,0.0,0.0,0.0,0.0
20,2000.0-2100.0,0.0,0.0,0.0,0.0
20,2100.0-2200.0,0.0,0.0,0.0,0.0
20,2200.0-2300.0,0.0,0.0,0.0,0.0
20,2300.0-2400.0,0.0,0.0,0.0,0.0
20,2400.0-2500.0,88.0,0.0,0.0,0.0
20,2500.0-2600.0,100.0,0.0,0.0,0.0
20,2600.0-2700.0,100.0,0.0,0.0,0.0
20,2700.0-2800.0,100.0,0.0,0.0,0.0
20,2800.0-2900.0,100.0,0.0,0.0,0.0
20,2900.0-3000.0,100.0,0.0,0.0,0.0
20,3000.0-3100.0,100.0,0.0,0.0,0.0
20,3100.0-3200.0,100.0,0.0,0.0,0.0
20,3200.0-3300.0,100.0,0.0,0.0,0.0
20,3300.0-3400.0,100.0,0.0,0.0,0.0
20,3400.0-3500.0,100.0,0.0,0.0,0.0
20,3500.0-3600.0,100.0,0.0,0.0,0.0
20,3600.0-3700.0,100.0,0.0,0.0,0.0
20,3700.0-3800.0,100.0,0.0,0.0,0.0
20,3800.0-3900.0,100.0,0.0,0.0,0.0
20,3900.0-4000.0,100.0,0.0,0.0,0.0
20,4000.0-4100.0,73.0,0.0,0.0,0.0
20,4500.0-4600.0,39.0,0.0,0.0,0.0
20,4600.0-4700.0,100.0,0.0,0.0,0.0
20,4700.0-4800.0,100.0,0.0,0.0,0.0
20,4800.0-4900.0,100.0,0.0,0.0,0.0
20,4900.0-5000.0,100.0,0.0,0.0,0.0
20,5000.0-5100.0,61.0,0.0,0.0,0.0
20,5100.0-5200.0,100.0,0.0,0.0,0.0
20,5200.0-5300.0,100.0,0.0,0.0,0.0
20,5300.0-5400.0,64.0,0.0,0.0,0.0
20,5500.0-5600.0,90.0,0.0,0.0,0.0
20,5600.0-5700.0,100.0,0.0,0.0,0.0
20,5700.0-5800.0,100.0,0.0,0.0,0.0
20,5800.0-5900.0,100.0,0.0,0.0,0.0
20,5900.0-6000.0,100.0,0.0,0.0,0.0
20,6000.0-6100.0,100.0,0.0,0.0,0.0
20,6100.0-6200.0,100.0,0.0,0.0,0.0
20,6200.0-6300.0,100.0,0.0,0.0,0.0
20,6300.0-6400.0,7.0,0.0,0.0,0.0
21,4500.0-4600.0,0.0,93.0,0.0,0.0
21,4600.0-4700.0,0.0,0.0,0.0,39.0
21,4700.0-4800.0,0.0,0.0,0.0,52.0
21,4800.0-4900.0,97.0,0.0,0.0,0.0
21,4900.0-5000.0,78.0,0.0,0.0,0.0
21,5000.0-5100.0,57.0,0.0,0.0,0.0
21,5100.0-5200.0,0.0,0.0,38.0,0.0
21,5200.0-5300.0,0.0,0.0,100.0,0.0
21,5300.0-5400.0,0.0,0.0,100.0,0.0
21,5400.0-5500.0,29.0,0.0,16.0,0.0
21,5500.0-5600.0,100.0,0.0,0.0,0.0
22,2800.0-2900.0,0.0,0.0,0.0,0.0
22,2900.0-3000.0,0.0,0.0,0.0,0.0
22,3000.0-3100.0,0.0,0.0,0.0,48.0
22,3100.0-3200.0,0.0,0.0,0.0,100.0
22,3200.0-3300.0,0.0,0.0,0.0,91.0
22,3300.0-3400.0,0.0,0.0,0.0,87.0
22,3400.0-3500.0,0.0,0.0,0.0,97.0
22,3500.0-3600.0,0.0,0.0,0.0,77.0
22,3600.0-3700.0,0.0,0.0,0.0,91.0
22,3700.0-3800.0,0.0,0.0,0.0,100.0
22,3800.0-3900.0,0.0,0.0,0.0,73.0
22,3900.0-4000.0,78.0,0.0,0.0,0.0
22,4000.0-4100.0,82.0,0.0,0.0,0.0
22,4100.0-4200.0,100.0,0.0,0.0,0.0
22,4200.0-4300.0,100.0,0.0,0.0,0.0
22,4300.0-4400.0,100.0,0.0,0.0,0.0
